year,category,value,unit,scenario,figure_type
2044,Ulsan,5.27708326655097,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2045,Ulsan,4.397569388792475,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2046,Ulsan,3.51805551103398,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2047,Ulsan,2.638541633275485,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2048,Ulsan,1.75902775551699,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2049,Ulsan,0.879513877758495,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2050,Ulsan,0.0,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2025,Other,0.3758121811274001,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2026,Other,0.4226454522382944,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2027,Other,0.4131068961800786,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2028,Other,0.4035683401218629,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2029,Other,0.39402978406364714,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2030,Other,0.38449122800543134,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2031,Other,0.376871347016397,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2032,Other,0.3692514660273626,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2033,Other,0.3616315850383282,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2034,Other,0.3540117040492938,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2035,Other,0.34639182306025934,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2036,Other,0.33109724179449956,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2037,Other,0.315747841241049,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2038,Other,0.2974362224594367,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2039,Other,0.2550321825686943,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
