year,category,value,unit,scenario,figure_type
2036,Polymerization,0.24983048903901584,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2037,Polymerization,0.22202741394723347,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2038,Polymerization,0.1943236355522075,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2039,Polymerization,0.16661985715718147,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2040,Polymerization,0.1388167820653991,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2041,Polymerization,0.1250145412162643,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2042,Polymerization,0.11111300367037309,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2043,Polymerization,0.09721146612448194,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2044,Polymerization,0.08340922527534711,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2045,Polymerization,0.06950768772945592,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2046,Polymerization,0.05560615018356473,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2047,Polymerization,0.04170461263767355,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2048,Polymerization,0.027803075091782366,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2049,Polymerization,0.013901537545891183,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2050,Polymerization,0.0,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2025,Utility,14.083236532567492,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2026,Utility,15.549378978010697,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2027,Utility,14.903035943568781,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2028,Utility,14.256692909126864,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2029,Utility,13.610349874684948,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2030,Utility,12.96400684024303,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2031,Utility,12.447675335717594,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2032,Utility,11.931343831192155,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2033,Utility,11.415012326666716,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2034,Utility,10.898680822141277,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2035,Utility,10.382349317615839,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2036,Utility,9.34597169342449,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2037,Utility,8.30587945409267,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2038,Utility,7.269501829901323,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2039,Utility,6.233124205709974,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2040,Utility,5.193031966378154,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2041,Utility,4.676700461852716,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2042,Utility,4.156654342186806,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2043,Utility,3.636608222520896,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2044,Utility,3.120276717995458,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2045,Utility,2.6002305983295484,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2046,Utility,2.0801844786636385,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2047,Utility,1.560138358997729,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2048,Utility,1.0400922393318193,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2049,Utility,0.5200461196659096,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2050,Utility,0.0,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
