year,scenario,region,facility_id,company,product,process,technology,capacity_tpy,production_t,bau_emissions_tco2,emissions_tco2,abatement_tco2,capex_usd,opex_usd_yr,fuel_cost_usd_yr,total_cost_usd,mac_usd_per_tco2,cost_component_capex_annual_usd,cost_component_opex_annual_usd,cost_component_new_energy_usd,cost_component_fuel_savings_usd,residual_value_usd,remaining_life_years,end_of_life_year,elec_demand_mwh,added_elec_mwh,h2_demand_t,heat_demand_gj,tech_deployed,install_year
2043,shaheen_ncc_elec_rising_coupled,Yeosu,Orion Engineered Carbons_Carbon Black(CB)_Yeosu,Orion Engineered Carbons,Carbon Black(CB),Utility,Baseline,170000,136849.99999999997,188.32653678852847,42.287082457791136,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,431.94159813882675,0.0,0.0,0.0,,
2043,shaheen_ncc_elec_rising_coupled,Other,OCI_Carbon Black(CB)_Pohang,OCI,Carbon Black(CB),Utility,Baseline,40000,32199.999999999996,44.31212630318317,9.949901754774386,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,101.63331720913571,0.0,0.0,0.0,,
2043,shaheen_ncc_elec_rising_coupled,Daesan,Kolon Industries_Petroleum Resin_Daesan,Kolon Industries,Petroleum Resin,Utility,Baseline,87000,70034.99999999999,96.37887470942339,21.64103631663429,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,221.05246492987015,0.0,0.0,0.0,,
2043,shaheen_ncc_elec_rising_coupled,Yeosu,Kolon Industries_Petroleum Resin_Yeosu,Kolon Industries,Petroleum Resin,Utility,Baseline,50000,40250.0,55.39015787897896,12.43737719346798,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,127.04164651141963,0.0,0.0,0.0,,
2043,shaheen_ncc_elec_rising_coupled,Yeosu,Hanwha Solutions_Petroleum Resin_Yeosu,Hanwha Solutions,Petroleum Resin,Utility,Baseline,86000,69229.99999999999,95.2710715518438,21.392288772764925,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,218.51163199964174,0.0,0.0,0.0,,
2043,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil Shaheen_Ethylene_Onsan,S-Oil Shaheen,Ethylene,Naphtha Cracker,NCC-Electricity,1800000,1449000.0,3051986.9934114823,803893.1730646956,2248093.8203467866,252850499.99999997,10114019.999999998,0,1203587031.734907,401.4604605577937,10114019.999999998,10114019.999999998,1340842557.2133462,157483565.47843936,40456079.99999999,4,2054.0,8211370.511386063,8087596.098759552,0.0,54154383.822137564,1.0,2029.0
2043,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil Shaheen_Propylene_Onsan,S-Oil Shaheen,Propylene,Naphtha Cracker,NCC-Electricity,770000,619850.0,1191021.003222972,347926.7583593394,843094.2448636326,108163824.99999999,4326552.999999999,0,515691327.3607339,452.62703768850224,4326552.999999999,4326552.999999999,569545173.1811875,62506951.82045359,30285871.0,7,2057.0,3553899.4725162345,3435340.9323915043,0.0,20580548.88589711,1.0,2032.0
2043,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil Shaheen_Butadiene_Onsan,S-Oil Shaheen,Butadiene,Extraction,Heat_Pump,200000,161000.0,357360.3658991956,46791.57848488597,310568.7874143096,18353999.999999996,550619.9999999999,0,-16659343.593516737,-50.59338757247256,917699.9999999998,550619.9999999999,68561816.35519281,86689479.94870955,0.0,0,2046.0,477952.7935126248,413546.150884811,0.0,5955064.572741278,1.0,2026.0
2043,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil Shaheen_Benzene_Onsan,S-Oil Shaheen,Benzene,BTX Extraction,Heat_Pump,280000,225399.99999999997,66981.22344304553,8064.680204947975,58916.543238097554,25695600.0,770868.0,0,490610.8908520881,7.740230270779499,1284780.0,770868.0,12289585.944551224,13854623.053699136,0.0,0,2046.0,82376.71302296195,74127.42592768699,0.0,1067434.9333586926,1.0,2026.0
2043,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil Shaheen_HDPE_Onsan,S-Oil Shaheen,HDPE,Polymerization,Baseline,400000,322000.0,192414.93238122397,43205.096055325295,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,441318.6522505137,0.0,0.0,0.0,,
2043,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil Shaheen_PP_Onsan,S-Oil Shaheen,PP,Polymerization,Baseline,500000,402499.99999999994,240518.66547653003,54006.37006915663,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,551648.3153131423,0.0,0.0,0.0,,
2044,shaheen_ncc_elec_rising_coupled,Daesan,Lotte Chemical_Ethylene_Daesan,Lotte Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,1100000,885499.9999999999,1865103.1626403502,421517.01958448463,1443586.1430558655,151420500.0,6056820.0,0,753366724.8900019,411.19851053074245,6056820.0,6056820.0,837493041.5712705,96239956.68126854,24227280.0,4,2054.0,5018059.75695815,4942419.838130838,0.0,33094345.66908407,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,HD Hyundai Chemical_Ethylene_Daesan,HD Hyundai Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,850000,684250.0,1441216.0802220886,325717.6969516472,1115498.3832704416,117006749.99999999,4680269.999999999,0,582147014.6877286,411.19851053074245,4680269.999999999,4680269.999999999,647153713.9414362,74367239.25370748,18721079.999999996,4,2054.0,3877591.6303767515,3819142.6021920107,0.0,25572903.471564956,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,LG Chem_Ethylene_Daesan,LG Chem,Ethylene,Naphtha Cracker,NCC-Electricity,1300000,1046499.9999999999,2204212.828574959,498156.47769075446,1706056.3508842047,178951499.99999997,7158059.999999999,0,890342493.0518203,411.19851053074245,7158059.999999999,7158059.999999999,989764503.6751376,113738130.62331735,28632239.999999996,4,2054.0,5930434.258223267,5841041.626881898,0.0,39111499.42709935,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,Hanwha TotalEnergies_Ethylene_Daesan,Hanwha TotalEnergies,Ethylene,Naphtha Cracker,NCC-Electricity,1525000,1227625.0,2585711.2027513944,584375.8680603082,2001335.3346910863,209923874.99999997,8396954.999999998,0,1044440232.2338661,411.1985105307424,8396954.999999998,8396954.999999998,1161069898.5419884,133423576.30812225,33587819.99999999,4,2054.0,6956855.572146525,6851991.139226843,0.0,45880797.40486655,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Lotte Chemical_Ethylene_Yeosu,Lotte Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,1230000,990149.9999999999,2085524.4454978462,471332.66735356,1614191.7781442862,169315649.99999997,6772625.999999999,0,842400974.1951838,411.19851053074234,6772625.999999999,6772625.999999999,936469491.938784,107613769.74360026,27090503.999999996,4,2054.0,5611103.182780475,5526524.0008190265,0.0,37005495.611793995,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,LG Chem_Ethylene_Yeosu,LG Chem,Ethylene,Naphtha Cracker,NCC-Electricity,1030000,829149.9999999999,1746414.7795632374,394693.20924729016,1351721.5703159473,141784650.0,5671386.0,0,705425206.0333654,411.19851053074234,5671386.0,5671386.0,784198029.8349168,90115595.80155143,22685544.0,4,2054.0,4698728.681515358,4627902.212067966,0.0,30988341.853778716,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Yeochon NCC_Ethylene_Yeosu,Yeochon NCC,Ethylene,Naphtha Cracker,NCC-Electricity,2285000,1839424.9999999998,3874327.933302909,875605.8088641338,2998722.1244387752,314541674.99999994,12581666.999999998,0,1564948151.2487764,411.1985105307424,12581666.999999998,12581666.999999998,1739701454.5366843,199916637.28790778,50326667.99999999,4,2054.0,10423878.676953973,10266753.936480876,0.0,68745981.68532462,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,GS Caltex_Ethylene_Yeosu,GS Caltex,Ethylene,Naphtha Cracker,NCC-Electricity,900000,724500.0,1525993.4967057412,344877.5614782147,1181115.9352275264,123889499.99999999,4955579.999999999,0,616390956.7281834,411.19851053074245,4955579.999999999,4955579.999999999,685221579.467403,78741782.73921968,19822319.999999996,4,2054.0,4105685.2556930315,4043798.049379776,0.0,27077191.911068782,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,Daehan Oil Chemical_Ethylene_Onsan,Daehan Oil Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,900000,724500.0,1525993.4967057412,344877.5614782147,1181115.9352275264,123889499.99999999,4955579.999999999,0,616390956.7281834,411.19851053074245,4955579.999999999,4955579.999999999,685221579.467403,78741782.73921968,19822319.999999996,4,2054.0,4105685.2556930315,4043798.049379776,0.0,27077191.911068782,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil_Ethylene_Onsan,S-Oil,Ethylene,Naphtha Cracker,NCC-Electricity,182000,146509.99999999997,308589.7960004943,69741.90687670562,238847.88912378866,25053209.999999996,1002128.3999999999,0,124647949.02725486,411.19851053074257,1002128.3999999999,1002128.3999999999,138567030.51451927,15923338.287264423,4008513.5999999996,4,2054.0,830260.7961512574,817745.8277634658,0.0,5475609.9197939085,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,SK Geocentric_Ethylene_Ulsan,SK Geocentric,Ethylene,Naphtha Cracker,NCC-Electricity,660000,531299.9999999999,1119061.89758421,252910.21175069074,866151.6858335192,90852299.99999999,3634091.9999999995,0,452020034.9340011,411.19851053074245,3634091.9999999995,3634091.9999999995,502495824.9427622,57743974.0087611,14536367.999999998,4,2054.0,3010835.8541748896,2965451.9028785024,0.0,19856607.401450437,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,Lotte Chemical_Propylene_Daesan,Lotte Chemical,Propylene,Naphtha Cracker,NCC-Electricity,550000,442749.99999999994,850729.2880164086,213233.96835097412,637495.3196654344,75710250.0,3028410.0,0,377207940.83806205,463.5104476530252,3028410.0,3028410.0,415798943.5669575,44647822.72889543,21198870.000000004,7,2057.0,2538499.623225882,2453814.9517082176,0.0,14700392.061355084,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,HDHyundai Oilbank_Propylene_Daesan,HDHyundai Oilbank,Propylene,Naphtha Cracker,NCC-Electricity,420000,338100.0,649647.8199398029,162833.2121952893,486814.60774451355,57815099.99999999,2312603.9999999995,0,288049700.2763382,463.51044765302515,2312603.9999999995,2312603.9999999995,317519193.2693129,34094700.99297468,16188228.0,7,2057.0,1938490.6213724916,1873822.3267590024,0.0,11225753.937762063,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,HD Hyundai Chemical_Propylene_Daesan,HD Hyundai Chemical,Propylene,Naphtha Cracker,NCC-Electricity,451000,363055.0,697598.016173455,174851.85404779876,522746.16212565626,62082404.99999999,2483296.1999999997,0,309310511.4872108,463.5104476530251,2483296.1999999997,2483296.1999999997,340955133.7249051,36611214.63769425,17383073.4,7,2057.0,2081569.691045223,2012128.260400738,0.0,12054321.490311166,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,LG Chem_Propylene_Daesan,LG Chem,Propylene,Naphtha Cracker,NCC-Electricity,680000,547399.9999999999,1051810.756093014,263634.7245066589,788176.0315863551,93605399.99999999,3744215.9999999995,0,466366181.39978576,463.5104476530252,3744215.9999999995,3744215.9999999995,514078693.8646019,55200944.46481616,26209512.0,7,2057.0,3138508.6250792723,3033807.5766574326,0.0,18175030.1849481,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,Hanwha TotalEnergies_Propylene_Daesan,Hanwha TotalEnergies,Propylene,Naphtha Cracker,NCC-Electricity,1064000,856519.9999999999,1645774.4771808344,412510.8042280663,1233263.6729527682,146464920.0,5858596.8,0,729725907.3667238,463.5104476530252,5858596.8,5858596.8,804381956.2822596,86373242.51553589,41010177.6,7,2057.0,4910842.907476979,4747016.561122807,0.0,28438576.642330565,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Lotte Chemical_Propylene_Yeosu,Lotte Chemical,Propylene,Naphtha Cracker,NCC-Electricity,641000,516004.99999999994,991486.3156700324,248514.49765995346,742971.818010079,88236854.99999999,3529474.1999999993,0,439618709.2312686,463.51044765302515,3529474.1999999993,3529474.1999999993,484594768.77530855,52035007.94403993,24706319.4,7,2057.0,2958505.9245232553,2859809.789172668,0.0,17132638.747870196,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,LG Chem_Propylene_Yeosu,LG Chem,Propylene,Naphtha Cracker,NCC-Electricity,1300000,1046499.9999999999,2010814.6807660568,504007.5615568478,1506807.119209209,178951499.99999997,7158059.999999999,0,891582405.6172373,463.51044765302504,7158059.999999999,7158059.999999999,982797502.9764447,105531217.35920736,50106420.0,7,2057.0,6000090.018533902,5799926.24949215,0.0,34746381.2359302,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Yeochon NCC_Propylene_Yeosu,Yeochon NCC,Propylene,Naphtha Cracker,NCC-Electricity,1289000,1037644.9999999999,1993800.0950057283,499742.8821898284,1494057.2128158999,177437294.99999997,7097491.799999999,0,884038246.8004762,463.51044765302515,7097491.799999999,7097491.799999999,974481524.1051056,104638260.90462945,49682442.599999994,7,2057.0,5949320.026069385,5750849.9504579855,0.0,34452373.39470309,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,GS Caltex_Propylene_Yeosu,GS Caltex,Propylene,Naphtha Cracker,NCC-Electricity,970000,780849.9999999999,1500377.1079562113,376067.1805462634,1124309.9274099478,133525350.0,5341014.0,0,665257641.1144004,463.5104476530253,5341014.0,5341014.0,733318136.8362705,78742523.72187012,37387098.0,7,2057.0,4476990.244598374,4327637.27846722,0.0,25926145.999117147,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,Daehan Oil Chemical_Propylene_Onsan,Daehan Oil Chemical,Propylene,Naphtha Cracker,NCC-Electricity,560000,450799.99999999994,866197.0932530704,217110.94959371912,649086.1436593513,77086800.0,3083472.0,0,384066267.03511775,463.5104476530253,3083472.0,3083472.0,423358924.359084,45459601.323966265,21584304.000000004,7,2057.0,2584654.1618299894,2498429.7690120037,0.0,14967671.917016085,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,S-Oil_Propylene_Onsan,S-Oil,Propylene,Naphtha Cracker,NCC-Electricity,840000,676200.0,1299295.6398796057,325666.4243905786,973629.2154890271,115630199.99999999,4625207.999999999,0,576099400.5526764,463.51044765302515,4625207.999999999,4625207.999999999,635038386.5386258,68189401.98594937,32376456.0,7,2057.0,3876981.242744983,3747644.653518005,0.0,22451507.875524126,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,SK Advanced_Propylene_Ulsan,SK Advanced,Propylene,Naphtha Cracker,NCC-Electricity,600000,482999.99999999994,928068.3141997184,232618.87456469898,695449.4396350194,82592999.99999999,3303719.9999999995,0,411499571.8233403,463.51044765302504,3303719.9999999995,3303719.9999999995,453598847.52758986,48706715.70424955,23126039.999999996,7,2057.0,2769272.3162464164,2676889.038227146,0.0,16036791.33966009,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,SK Energy_Propylene_Ulsan,SK Energy,Propylene,Naphtha Cracker,NCC-Electricity,620000,499099.99999999994,959003.9246730423,240372.83705018897,718631.0876228532,85346099.99999999,3413843.9999999995,0,425216224.2174517,463.5104476530252,3413843.9999999995,3413843.9999999995,468718809.1118429,50330272.89439121,23896907.999999996,7,2057.0,2861581.3934546304,2766118.6728347177,0.0,16571351.050982093,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,SK Geocentric_Propylene_Ulsan,SK Geocentric,Propylene,Naphtha Cracker,NCC-Electricity,380000,305900.0,587776.5989931549,147325.28722430937,440451.31176884554,52308899.99999999,2092355.9999999998,0,260616395.48811558,463.5104476530252,2092355.9999999998,2092355.9999999998,287279270.10080695,30847586.61269138,14646492.0,7,2057.0,1753872.4669560639,1695363.0575438594,0.0,10156634.515118057,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,Taekwang Industrial_Propylene_Ulsan,Taekwang Industrial,Propylene,Naphtha Cracker,NCC-Electricity,300000,241499.99999999997,464034.1570998592,116309.43728234949,347724.7198175097,41296499.99999999,1651859.9999999998,0,205749785.91167015,463.51044765302504,1651859.9999999998,1651859.9999999998,226799423.76379493,24353357.852124777,11563019.999999998,7,2057.0,1384636.1581232082,1338444.519113573,0.0,8018395.669830045,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,Hyosung Chemical_Propylene_Ulsan,Hyosung Chemical,Propylene,Naphtha Cracker,NCC-Electricity,500000,402499.99999999994,773390.261833099,193849.0621372492,579541.1996958498,68827500.0,2753100.0,0,342916309.8527837,463.51044765302504,2753100.0,2753100.0,377999039.606325,40588929.7535413,19271700.0,7,2057.0,2307726.9302053475,2230740.8651892887,0.0,13363992.783050077,1.0,2032.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,Lotte Chemical_Butadiene_Daesan,Lotte Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,190000,152950.0,339492.34760423575,76505.59125564079,262986.75634859496,26154449.999999996,1046177.9999999999,0,130234394.47639665,416.3302465906366,1046177.9999999999,1046177.9999999999,143963794.42767075,15821755.951274093,4184711.9999999995,4,2054.0,910780.8482814379,849594.5377850148,0.0,5657311.344104214,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,HD Hyundai Chemical_Butadiene_Daesan,HD Hyundai Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,163000,131215.0,291248.6982078444,65633.74407720764,225614.95413063676,22437765.0,897510.6,0,111727401.57711926,416.3302465906366,897510.6,897510.6,123505781.53531756,13573401.158198303,3590042.4,4,2054.0,781354.0961572337,728862.6824155655,0.0,4853377.626784143,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,LG Chem_Butadiene_Daesan,LG Chem,Butadiene,Naphtha Cracker,NCC-Electricity,200000,161000.0,357360.3658991956,80532.20132172715,276828.1645774685,27530999.999999996,1101239.9999999998,0,137088836.29094386,416.33024659063653,1101239.9999999998,1101239.9999999998,151540836.23965344,16654479.948709574,4404959.999999999,4,2054.0,958716.6824015136,894310.0397736998,0.0,5955064.572741278,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,Hanwha TotalEnergies_Butadiene_Daesan,Hanwha TotalEnergies,Butadiene,Naphtha Cracker,NCC-Electricity,150000,120749.99999999999,268020.2744243967,60399.15099129536,207621.12343310134,20648249.999999996,825929.9999999999,0,102816627.2182079,416.33024659063653,825929.9999999999,825929.9999999999,113655627.17974007,12490859.961532181,3303719.9999999995,4,2054.0,719037.5118011353,670732.5298302749,0.0,4466298.429555959,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Kumho Petrochemical_Butadiene_Yeosu,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-Electricity,147000,118334.99999999999,262659.8689359088,59191.167971469455,203468.7009644393,20235284.999999996,809411.3999999999,0,100760294.67384373,416.3302465906365,809411.3999999999,809411.3999999999,111382514.63614526,12241042.762301536,3237645.5999999996,4,2054.0,704656.7615651125,657317.8792336694,0.0,4376972.46096484,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Lotte GS Chemical_Butadiene_Yeosu,Lotte GS Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,130000,104649.99999999999,232284.23783447713,52345.93085912266,179938.30697535447,17895150.0,715806.0,0,89107743.58911352,416.3302465906366,715806.0,715806.0,98501543.55577475,10825411.966661224,2863224.0,4,2054.0,623165.843560984,581301.525852905,0.0,3870791.9722818313,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Lotte Chemical_Butadiene_Yeosu,Lotte Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,160000,128799.99999999999,285888.2927193565,64425.76105738172,221462.53166197476,22024799.999999996,880991.9999999999,0,109671069.03275509,416.3302465906366,880991.9999999999,880991.9999999999,121232668.99172275,13323583.95896766,3523967.9999999995,4,2054.0,766973.345921211,715448.0318189599,0.0,4764051.658193023,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,LG Chem_Butadiene_Yeosu,LG Chem,Butadiene,Naphtha Cracker,NCC-Electricity,306000,246329.99999999997,546761.3598257692,123214.26802224254,423547.0918035267,42122429.99999999,1684897.1999999997,0,209745919.5251441,416.33024659063653,1684897.1999999997,1684897.1999999997,231857479.44666973,25481354.32152565,6739588.799999999,4,2054.0,1466836.5240743158,1368294.3608537607,0.0,9111248.796294156,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Yeochon NCC_Butadiene_Yeosu,Yeochon NCC,Butadiene,Naphtha Cracker,NCC-Electricity,378000,304290.0,675411.0915494796,152205.8604980643,523205.2310514153,52033589.99999999,2081343.5999999999,0,259097900.58988386,416.33024659063653,2081343.5999999996,2081343.5999999999,286412180.49294496,31476967.10306109,8325374.399999999,4,2054.0,1811974.5297388607,1690245.9751722927,0.0,11255072.042481016,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,Kumho Petrochemical_Butadiene_Ulsan,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-Electricity,90000,72449.99999999999,160812.164654638,36239.49059477721,124572.67405986079,12388949.999999998,495557.99999999994,0,61689976.330924734,416.33024659063653,495557.99999999994,495557.99999999994,68193376.30784404,7494515.976919307,1982231.9999999998,4,2054.0,431422.5070806811,402439.5178981649,0.0,2679779.0577335753,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,Daehan Oil Chemical_Butadiene_Ulsan,Daehan Oil Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,146000,117529.99999999999,260873.06710641275,58788.50696486081,202084.56014155195,20097629.999999996,803905.1999999998,0,100074850.492389,416.3302465906365,803905.1999999998,803905.1999999998,110624810.45494698,12157770.362557987,3215620.7999999993,4,2054.0,699863.1781531048,652846.3290348008,0.0,4347197.138101133,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,SK Geocentric_Butadiene_Ulsan,SK Geocentric,Butadiene,Naphtha Cracker,NCC-Electricity,130000,104649.99999999999,232284.23783447713,52345.93085912266,179938.30697535447,17895150.0,715806.0,0,89107743.58911352,416.3302465906366,715806.0,715806.0,98501543.55577475,10825411.966661224,2863224.0,4,2054.0,623165.843560984,581301.525852905,0.0,3870791.9722818313,1.0,2029.0
2044,shaheen_ncc_elec_rising_coupled,Other,OCI_Benzene_Gwangyang,OCI,Benzene,BTX Plant,RDH,200000,161000.0,47843.7310307468,19624.615529635714,28219.115501111086,25437999.999999996,763139.9999999999,0,30474031.62353765,673.0923365556421,1017519.9999999999,763139.9999999999,38589530.947608456,9896159.324070808,13227759.999999998,13,2063.0,233626.3753528061,227734.0274276097,0.0,762453.5238276373,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,Lotte Chemical_Benzene_Daesan,Lotte Chemical,Benzene,BTX Plant,RDH,240000,193199.99999999997,57412.477236896164,23549.538635562858,33862.938601333306,30525600.0,915768.0,0,36568837.948245175,673.092336555642,1221024.0,915768.0,46307437.13713015,11875391.188884974,15873312.0,13,2063.0,280351.65042336733,273280.8329131316,0.0,914944.2285931648,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,HD Hyundai Chemical_Benzene_Daesan,HD Hyundai Chemical,Benzene,BTX Plant,RDH,410000,330050.0,98079.64861303093,40230.46183575321,57849.186777277726,52147899.99999999,1564436.9999999998,0,62471764.828252174,673.092336555642,2085915.9999999998,1564436.9999999998,79108538.44259733,20287126.614345156,27116907.999999996,13,2063.0,478934.06947325246,466854.7562265998,0.0,1563029.7238466563,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,HDHyundai Oilbank_Benzene_Daesan,HDHyundai Oilbank,Benzene,BTX Plant,RDH,338000,272089.99999999994,80855.90544196208,33165.60024508436,47690.30519687772,42990219.99999999,1289706.5999999996,0,51501113.44377864,673.0923365556422,1719608.7999999998,1289706.5999999996,65216307.30145831,16724509.257679665,22354914.4,13,2063.0,394828.57434624236,384870.5063526604,0.0,1288546.4552687071,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,LG Chem_Benzene_Daesan,LG Chem,Benzene,BTX Plant,RDH,270000,217349.99999999997,64589.036891508185,26493.230965008217,38095.80592649997,34341300.0,1030239.0,0,41139942.69177583,673.092336555642,1373652.0,1030239.0,52095866.779271424,13359815.087495595,17857476.0,13,2063.0,315395.6067262883,307440.9370272731,0.0,1029312.2571673106,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Daesan,Hanwha TotalEnergies_Benzene_Daesan,Hanwha TotalEnergies,Benzene,BTX Plant,RDH,1267000,1019934.9999999999,303090.03607978096,124321.93938024224,178768.0966995387,161149729.99999997,4834491.8999999985,0,193052990.335111,673.0923365556421,6445989.199999999,4834491.8999999985,244464678.55309957,62692169.317988575,83797859.6,13,2063.0,1480023.0878600266,1442695.0637539073,0.0,4830143.073448082,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Lotte Chemical_Benzene_Yeosu,Lotte Chemical,Benzene,BTX Plant,RDH,235000,189174.99999999997,56216.38396112749,23058.92324732197,33157.460713805514,29889650.0,896689.5,0,35806987.157656744,673.0923365556422,1195586.0,896689.5,45342698.86343995,11627987.205783201,15542618.0,13,2063.0,274510.99103954725,267587.48222744145,0.0,895882.890497474,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,LG Chem_Benzene_Yeosu,LG Chem,Benzene,BTX Plant,RDH,630000,507149.99999999994,150707.7527468524,61817.5389183525,88890.21382849991,80129699.99999999,2403890.9999999995,0,95993199.61414361,673.0923365556421,3205187.9999999995,2403890.9999999995,121557022.48496665,31172901.870823048,41667443.99999999,13,2063.0,735923.0823613392,717362.1863969705,0.0,2401728.6000570576,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,Yeochon NCC_Benzene_Yeosu,Yeochon NCC,Benzene,BTX Plant,RDH,457000,367885.0,109322.92540525645,44842.24648521761,64480.67892003884,58125830.0,1743774.9,0,69633162.25978354,673.092336555642,2325033.2,1743774.9,88177078.21528535,22612724.0555018,30225431.6,13,2063.0,533836.267681162,520372.2526720882,0.0,1742206.3019461515,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Yeosu,GS Caltex_Benzene_Yeosu,GS Caltex,Benzene,BTX Plant,RDH,930000,748650.0,222473.34929297265,91254.46221280609,131218.88708016655,118286700.0,3548601.0,0,141704247.0494501,673.0923365556421,4731468.0,3548601.0,179441318.90637937,46017140.856929265,61509084.0,13,2063.0,1086362.6453905485,1058963.2275383852,0.0,3545408.885798514,1.0,2038.0
2044,shaheen_ncc_elec_rising_coupled,Ulsan,Daehan Oil Chemical_Benzene_Onsan,Daehan Oil Chemical,Benzene,BTX Plant,RDH,210000,169050.0,50235.917582284135,20605.846306117503,29630.071276166633,26709899.999999996,801296.9999999999,0,31997733.20471454,673.0923365556422,1068395.9999999998,801296.9999999999,40519007.49498889,10390967.290274348,13889147.999999998,13,2063.0,245307.69412044642,239120.7287989902,0.0,800576.2000190192,1.0,2038.0
