scenario,year,region,bau_emissions_tco2,emissions_tco2,abatement_tco2,abatement_mt,capex_usd,total_cost_usd,annual_capex_usd,annual_opex_usd,annual_new_energy_usd,annual_fuel_savings_usd,elec_demand_mwh,h2_demand_t
shaheen_ncc_h2_flat_decoupled,2049,Ulsan,22130929.276215024,1494494.3892470258,15049598.611923499,15.0495986119235,1848280000.0,4573910042.348063,74325327.99999999,67240281.5,5534929903.13407,1102585470.286008,27045290.070880502,1274798.0
shaheen_ncc_h2_flat_decoupled,2049,Other,432184.00829651015,21278.012848401195,189879.58174451347,0.18987958174451347,96696599.99999999,39363368.02818192,3867863.9999999995,2900897.9999999995,74818219.14421736,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_h2_flat_decoupled,2050,Daesan,19800108.505871844,0.0,15776840.347779384,15.776840347779384,1720639200.0,4889504652.114474,68825568.0,64142883.0,5733878789.667601,977342588.5531261,20763060.435049877,1391523.0
shaheen_ncc_h2_flat_decoupled,2050,Yeosu,25771247.357066404,0.0,18935402.645529386,18.935402645529386,1980251700.0,6011668388.295839,79210068.0,75007485.0,6982723959.053421,1125273123.757582,27390505.061058544,1733326.0
shaheen_ncc_h2_flat_decoupled,2050,Ulsan,22130929.276215024,0.0,16588756.489553513,16.588756489553514,1934286200.0,5033243002.368022,77757847.99999999,70820357.99999999,6032709867.977996,1148045071.6099744,27289719.839892507,1421308.0
shaheen_ncc_h2_flat_decoupled,2050,Other,432184.00829651015,0.0,203824.96475440674,0.20382496475440673,94667999.99999999,39221366.02818192,3786719.9999999995,2840039.9999999995,74818219.14421736,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2025,Daesan,17217485.657279864,17217485.657279864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9752183.842566231,0.0
shaheen_ncc_elec_rising_coupled,2025,Yeosu,22409780.310492523,22409780.310492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15277933.230763266,0.0
shaheen_ncc_elec_rising_coupled,2025,Ulsan,19244286.3271435,19244286.3271435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13261121.675682966,0.0
shaheen_ncc_elec_rising_coupled,2025,Other,375812.18112740014,375812.18112740014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476689.4581816963,0.0
shaheen_ncc_elec_rising_coupled,2026,Daesan,19800108.505871844,19604967.307182096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11215011.418951167,0.0
shaheen_ncc_elec_rising_coupled,2026,Yeosu,25771247.357066404,25465535.91311882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17569623.21537775,0.0
shaheen_ncc_elec_rising_coupled,2026,Ulsan,22130929.276215024,21677050.786755353,189787.6579064445,0.1897876579064445,63369600.0,-44922292.03002514,3168480.0,1901088.0,50552242.972383544,100544103.00240868,15737963.503847908,0.0
shaheen_ncc_elec_rising_coupled,2026,Other,432184.00829651015,422645.4522382944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2027,Daesan,19800108.505871844,19409826.10849234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11215011.418951167,0.0
shaheen_ncc_elec_rising_coupled,2027,Yeosu,25771247.357066404,25159824.469171252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17569623.21537775,0.0
shaheen_ncc_elec_rising_coupled,2027,Ulsan,22130929.276215024,21403210.221788395,199537.3913201637,0.1995373913201637,61051200.0,-43327755.47465952,3052560.0,1831536.0,52332251.527749166,100544103.00240868,15737963.503847908,0.0
shaheen_ncc_elec_rising_coupled,2027,Other,432184.00829651015,413106.8961800786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2028,Daesan,19800108.505871844,19214684.90980259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11215011.418951167,0.0
shaheen_ncc_elec_rising_coupled,2028,Yeosu,25771247.357066404,24854113.02522368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17569623.21537775,0.0
shaheen_ncc_elec_rising_coupled,2028,Ulsan,22130929.276215024,21129369.65682144,209287.12473388296,0.20928712473388295,58732800.0,-41728342.18352578,2936640.0,1761984.0,54117136.818882905,100544103.00240868,15737963.503847908,0.0
shaheen_ncc_elec_rising_coupled,2028,Other,432184.00829651015,403568.34012186277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2029,Daesan,19800108.505871844,18921785.374417197,136367.91775928484,0.13636791775928483,1023071280.0,2424969950.9824576,40922851.199999996,40922851.199999996,2819433648.468587,476309399.8861298,35813106.41518731,0.0
shaheen_ncc_elec_rising_coupled,2029,Yeosu,25771247.357066404,24434365.31329875,165221.27935398772,0.16522127935398773,1226266160.0,2907086051.1890774,49050646.39999999,49050646.39999999,3378720904.073874,569736145.6847963,47047209.18705699,0.0
shaheen_ncc_elec_rising_coupled,2029,Ulsan,22130929.276215024,20784260.68319116,315460.4255573732,0.3154604255573732,786272479.9999999,1689600647.7666454,32015043.199999996,30886755.199999996,2067613311.188877,440914461.8222317,33289142.755415075,0.0
shaheen_ncc_elec_rising_coupled,2029,Other,432184.00829651015,394029.7840636471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2030,Daesan,19800108.505871844,18298637.322792936,574027.1659597064,0.5740271659597064,970153799.9999999,2510765580.2686815,38806152.0,38806152.0,2909462676.1548114,476309399.8861298,35813106.41518731,0.0
shaheen_ncc_elec_rising_coupled,2030,Yeosu,25771247.357066404,23615743.873443965,690927.5281053666,0.6909275281053666,1162838600.0,3009899811.0454235,46513543.99999999,46513543.99999999,3486608868.73022,569736145.6847963,47047209.18705699,0.0
shaheen_ncc_elec_rising_coupled,2030,Ulsan,22130929.276215024,20205029.599246938,636889.4676349736,0.6368894676349736,746202799.9999999,1752417274.7185152,30389071.999999996,29307151.999999996,2133635512.5407472,440914461.8222317,33289142.755415075,0.0
shaheen_ncc_elec_rising_coupled,2030,Other,432184.00829651015,384491.2280054315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2031,Daesan,19800108.505871844,17800835.143621836,923651.5079129153,0.9236515079129153,954719534.9999999,2599313885.8049436,38188781.4,38188781.4,2999245722.8910737,476309399.8861298,35813106.41518731,0.0
shaheen_ncc_elec_rising_coupled,2031,Yeosu,25771247.357066404,22961787.665743873,1110888.2670504316,1.1108882670504316,1144338895.0,3116013023.4420524,45773555.79999999,45773555.79999999,3594202057.5268493,569736145.6847963,47047209.18705699,0.0
shaheen_ncc_elec_rising_coupled,2031,Ulsan,22130929.276215024,19742310.514946666,893663.2426279974,0.8936632426279975,734419209.9999999,1817316400.3421009,29910000.4,28843536.4,2199477325.3643327,440914461.8222317,33289142.755415075,0.0
shaheen_ncc_elec_rising_coupled,2031,Other,432184.00829651015,376871.34701639693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2032,Daesan,19800108.505871844,17155478.312303144,1476775.0436838493,1.4767750436838494,1481971995.0,4248000042.4414988,59278879.8,59278879.8,4862679608.067545,733237325.2260463,49933696.091835506,0.0
shaheen_ncc_elec_rising_coupled,2032,Yeosu,25771247.357066404,22112024.336710483,1800895.3295450844,1.8008953295450845,1845992190.0,5292419701.945283,73839687.6,73839687.6,6055423482.359827,910683155.6145432,65785432.454647005,0.0
shaheen_ncc_elec_rising_coupled,2032,Ulsan,22130929.276215024,19066534.634338498,1444273.136340453,1.444273136340453,1506230670.0,4134751632.2149854,60774730.79999999,59723722.79999999,4826150458.384584,811897279.7695993,53678114.26324518,0.0
shaheen_ncc_elec_rising_coupled,2032,Other,432184.00829651015,369251.46602736256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2033,Daesan,19800108.505871844,16461399.936626626,2029449.3550450355,2.0294493550450357,1457620342.5,4387375109.297527,58304813.699999996,58304813.699999996,5004002807.123572,733237325.2260463,49933696.091835506,0.0
shaheen_ncc_elec_rising_coupled,2033,Yeosu,25771247.357066404,21197606.82559089,2490306.2648609253,2.490306264860925,1815658985.0,5465980749.268616,72626359.39999999,72626359.39999999,6231411186.0831585,910683155.6145432,65785432.454647005,0.0
shaheen_ncc_elec_rising_coupled,2033,Ulsan,22130929.276215024,18320408.84607939,1994234.386908345,1.994234386908345,1481571105.0,4273040425.8421507,59780620.19999999,58745068.19999999,4966412017.21175,811897279.7695993,53678114.26324518,0.0
shaheen_ncc_elec_rising_coupled,2033,Other,432184.00829651015,361631.5850383282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2034,Daesan,19800108.505871844,15767321.560950113,2582123.6664062236,2.5821236664062237,1433268689.9999998,4527137363.000283,57330747.599999994,57330747.599999994,5145713193.026329,733237325.2260463,49933696.091835506,0.0
shaheen_ncc_elec_rising_coupled,2034,Yeosu,25771247.357066404,20283189.31447129,3179717.200176769,3.179717200176769,1785325780.0,5640023954.684341,71413031.19999999,71413031.19999999,6407881047.898884,910683155.6145432,65785432.454647005,0.0
shaheen_ncc_elec_rising_coupled,2034,Ulsan,22130929.276215024,17574283.057820287,2544195.63747624,2.54419563747624,1456911540.0,4411713497.712678,58786509.599999994,57766413.599999994,5107057854.282277,811897279.7695993,53678114.26324518,0.0
shaheen_ncc_elec_rising_coupled,2034,Other,432184.00829651015,354011.7040492937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2035,Daesan,19800108.505871844,15073243.185273599,3134797.97776741,3.1347979777674104,1408917037.4999998,4666512429.856311,56356681.5,56356681.5,5287036392.082357,733237325.2260463,49933696.091835506,0.0
shaheen_ncc_elec_rising_coupled,2035,Yeosu,25771247.357066404,19368771.8033517,3869128.13549261,3.86912813549261,1754992575.0,5813585002.007673,70199702.99999999,70199702.99999999,6583868751.622217,910683155.6145432,65785432.454647005,0.0
shaheen_ncc_elec_rising_coupled,2035,Ulsan,22130929.276215024,16828157.269561175,3094156.8880441315,3.0941568880441315,1432251975.0,4550002291.339845,57792398.99999999,56787758.99999999,5247319413.109444,811897279.7695993,53678114.26324518,0.0
shaheen_ncc_elec_rising_coupled,2035,Other,432184.00829651015,346391.82306025934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2036,Daesan,19800108.505871844,13680093.064311387,4244122.67467224,4.244122674672241,1384565384.9999998,4806274683.559068,55382615.39999999,55382615.39999999,5428746777.985114,733237325.2260463,49933696.091835506,0.0
shaheen_ncc_elec_rising_coupled,2036,Yeosu,25771247.357066404,17533358.237867046,5252909.797025849,5.252909797025849,1724659370.0,5987628207.423399,68986374.8,68986374.8,6760338613.4379425,910683155.6145432,65785432.454647005,0.0
shaheen_ncc_elec_rising_coupled,2036,Ulsan,22130929.276215024,15330537.881616635,4198035.944939401,4.198035944939401,1407592410.0,4688675363.210373,56798288.39999999,55809104.39999999,5387965250.179973,811897279.7695993,53678114.26324518,0.0
shaheen_ncc_elec_rising_coupled,2036,Other,432184.00829651015,331097.24179449957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2037,Daesan,19800108.505871844,12281949.57373999,5357423.4457595255,5.357423445759525,1360213732.4999998,4945649750.415096,54408549.3,54408549.3,5570069977.041142,733237325.2260463,49933696.091835506,0.0
shaheen_ncc_elec_rising_coupled,2037,Yeosu,25771247.357066404,15691366.129136931,6641651.249460639,6.641651249460639,1694326165.0,6161189254.746733,67773046.6,67773046.6,6936326317.161276,910683155.6145432,65785432.454647005,0.0
shaheen_ncc_elec_rising_coupled,2037,Ulsan,22130929.276215024,13827550.68224577,5305871.557594149,5.305871557594149,1382932845.0,4826964156.837538,55804177.79999999,54830449.79999999,5528226809.007138,811897279.7695993,53678114.26324518,0.0
shaheen_ncc_elec_rising_coupled,2037,Other,432184.00829651015,315747.841241049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_coupled,2038,Daesan,19800108.505871844,10871357.204639263,6711339.974650886,6.711339974650886,1924542480.0,5711199020.701756,76981699.19999999,71094895.19999999,6540465014.854883,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2038,Yeosu,25771247.357066404,13840619.295449153,8163074.198813701,8.163074198813701,2192317680.0,6886111821.317247,87692707.19999999,82409460.0,7841282777.87483,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2038,Ulsan,22130929.276215024,12294347.562666966,6782030.978147233,6.782030978147233,2187358879.9999995,6037034347.534704,87973491.19999999,79265323.19999999,7017840604.744678,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2038,Other,432184.00829651015,297436.2224594367,8888.432251826987,0.008888432251826988,119011199.99999999,109447218.78208075,4760447.999999999,3570335.9999999995,143340047.8981162,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2039,Daesan,19800108.505871844,9321480.526001368,8003764.401887909,8.003764401887908,1890156502.5,5870375338.410516,75606260.1,69819799.35,6702291867.513642,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2039,Yeosu,25771247.357066404,11867429.319245622,9698832.827650532,9.698832827650532,2152978940.0,7077066993.703981,86119157.6,80925965.75,8035294994.111563,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2039,Ulsan,22130929.276215024,10541602.049133962,8180128.278955792,8.180128278955792,2148503140.0,6207696263.016632,86411533.6,77850922.1,7191478878.926606,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2039,Other,432184.00829651015,255032.1825686943,36679.58839297148,0.036679588392971474,116982599.99999999,112851794.70255338,4679303.999999999,3509477.9999999995,146886625.81858882,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2040,Daesan,19800108.505871844,7766048.733819975,9300821.174742267,9.300821174742266,1855770525.0,6029995017.359438,74230821.0,68544703.5,6864562081.412564,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2040,Yeosu,25771247.357066404,9887166.977535984,11240095.967701828,11.240095967701828,2113640200.0,7268553706.409174,84545608.0,79442471.5,8229838750.666756,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2040,Ulsan,22130929.276215024,8782574.293616973,9583236.681200942,9.583236681200942,2109647400.0,6378833899.79769,84849575.99999999,76436521.0,7365592874.407664,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2040,Other,432184.00829651015,212476.15687189193,64570.35441275804,0.06457035441275803,114953999.99999999,116266087.27486295,4598159.999999999,3448619.9999999995,150442920.39089838,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2041,Daesan,19800108.505871844,6993887.951272781,9944717.215552108,9.944717215552108,1821384547.5,6189171335.068197,72855381.89999999,67269607.64999999,7026388934.071323,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2041,Yeosu,25771247.357066404,8904108.172187269,12005223.02651301,12.00522302651301,2074301460.0,7459508878.795908,82972058.4,77958977.25,8423850966.90349,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2041,Ulsan,22130929.276215024,7909342.657842467,10279779.780886928,10.279779780886928,2070791660.0,6549495815.279618,83287618.39999999,75022119.89999999,7539231148.589591,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2041,Other,432184.00829651015,191350.12982955074,78416.12754400923,0.07841612754400923,112925399.99999999,119670663.19533557,4517015.999999999,3387761.9999999995,153989498.311371,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2042,Daesan,19800108.505871844,6216172.055182081,10593245.601979287,10.593245601979287,1786998570.0,6348791014.017118,71479942.8,65994511.8,7188659147.970245,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2042,Yeosu,25771247.357066404,7913977.00133245,12775854.59653866,12.77585459653866,2034962720.0,7650995591.501099,81398508.8,76475483.0,8618394723.458681,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2042,Ulsan,22130929.276215024,7029828.780083971,10981333.982009502,10.981333982009502,2031935920.0,6720633452.060675,81725660.79999998,73607718.79999998,7713345144.070648,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2042,Other,432184.00829651015,170072.11698114953,92361.51055390252,0.09236151055390253,110896799.99999999,123084955.76764514,4435871.999999999,3326903.9999999995,157545792.88368055,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2043,Daesan,19800108.505871844,5438456.159091384,11241773.988406466,11.241773988406466,1752612592.5,6507967331.72588,70104503.69999999,64719415.94999999,7350486000.629006,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2043,Yeosu,25771247.357066404,6923845.830477631,13546486.166564308,13.546486166564309,1995623980.0,7841950763.887835,79824959.19999999,74991988.75,8812406939.695415,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2043,Ulsan,22130929.276215024,6150314.902325476,11682888.183132078,11.682888183132079,1993080180.0,6891295367.5426035,80163703.19999999,72193317.69999999,7886983418.252577,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2043,Other,432184.00829651015,148794.10413274833,106306.89356379582,0.10630689356379582,108868199.99999999,126489531.68811777,4354727.999999999,3266045.9999999995,161092370.8041532,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2044,Daesan,19800108.505871844,4666295.37654419,11885670.029216308,11.885670029216309,1718226615.0,6667587010.674801,68729064.6,63444320.099999994,7512756214.527926,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2044,Yeosu,25771247.357066404,5940787.025128918,14311613.225375488,14.311613225375488,1956285240.0,8033437476.593026,78251409.6,73508494.5,9006950696.250608,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2044,Ulsan,22130929.276215024,5277083.26655097,12379431.282818062,12.379431282818063,1954224439.9999998,7062433004.323659,78601745.6,70778916.6,8061097413.733633,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2044,Other,432184.00829651015,127668.07709040718,120152.666695047,0.120152666695047,106839599.99999999,129903824.2604273,4273583.999999999,3205187.9999999995,164648665.37646273,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2045,Daesan,19800108.505871844,3888579.4804534917,12534198.415643487,12.534198415643488,1683840637.5,6826763328.38356,67353625.5,62169224.25,7674583067.1866865,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2045,Yeosu,25771247.357066404,4950655.854274099,15082244.795401137,15.082244795401138,1916946499.9999998,8224392648.979761,76677860.0,72025000.25,9200962912.487343,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2045,Ulsan,22130929.276215024,4397569.388792475,13080985.483940639,13.080985483940639,1915368699.9999998,7233094919.805588,77039787.99999999,69364515.49999999,8234735687.915563,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2045,Other,432184.00829651015,106390.06424200597,134098.0497049403,0.1340980497049403,104810999.99999999,133308400.18089996,4192439.9999999995,3144329.9999999995,168195243.29693538,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2046,Daesan,19800108.505871844,3110863.5843627937,13182726.802070666,13.182726802070666,1649454660.0,6986383007.332483,65978186.39999999,60894128.39999999,7836853281.0856085,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2046,Yeosu,25771247.357066404,3960524.683419278,15852876.365426788,15.852876365426788,1877607759.9999998,8415879361.684952,75104310.4,70541506.0,9395506669.042534,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2046,Ulsan,22130929.276215024,3518055.51103398,13782539.685063211,13.782539685063211,1876512959.9999998,7404232556.586644,75477830.39999999,67950114.39999999,8408849683.39662,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2046,Other,432184.00829651015,85112.05139360478,148043.4327148336,0.14804343271483358,102782399.99999999,136722692.7532095,4111295.9999999995,3083471.9999999995,171751537.86924496,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2047,Daesan,19800108.505871844,2333147.688272095,13831255.188497843,13.831255188497844,1615068682.5,7145559325.041243,64602747.3,59619032.55,7998680133.7443695,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2047,Yeosu,25771247.357066404,2970393.512564459,16623507.935452437,16.623507935452437,1838269019.9999998,8606834534.071688,73530760.8,69058011.75,9589518885.27927,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2047,Ulsan,22130929.276215024,2638541.633275485,14484093.886185784,14.484093886185784,1837657219.9999998,7574894472.068574,73915872.8,66535713.29999999,8582487957.578548,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2047,Other,432184.00829651015,63834.03854520359,161988.81572472685,0.16198881572472684,100753799.99999999,140127268.67368215,4030151.9999999995,3022613.9999999995,175298115.7897176,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2048,Daesan,19800108.505871844,1555431.7921813969,14479783.574925024,14.479783574925024,1580682705.0,7305179003.990164,63227308.199999996,58343936.69999999,8160950347.64329,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2048,Yeosu,25771247.357066404,1980262.341709639,17394139.505478088,17.394139505478087,1798930279.9999998,8798321246.77688,71957211.19999999,67574517.5,9784062641.834461,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2048,Ulsan,22130929.276215024,1759027.75551699,15185648.087308362,15.185648087308362,1798801479.9999998,7746032108.84963,72353915.19999999,65121312.19999999,8756601953.059605,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2048,Other,432184.00829651015,42556.02569680239,175934.19873462015,0.17593419873462016,98725199.99999999,143541561.2459917,3949007.9999999995,2961755.9999999995,178854410.36202717,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2049,Daesan,19800108.505871844,777715.8960906984,15128311.961352203,15.128311961352203,1546296727.5,7464355321.698925,61851869.099999994,57068840.849999994,8322777200.30205,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2049,Yeosu,25771247.357066404,990131.1708548195,18164771.075503737,18.164771075503737,1759591539.9999998,8989276419.163614,70383661.6,66091023.25,9978074858.071198,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2049,Ulsan,22130929.276215024,879513.877758495,15887202.288430937,15.887202288430936,1759945739.9999998,7916694024.331559,70791957.59999998,63706911.099999994,8930240227.241533,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2049,Other,432184.00829651015,21278.012848401195,189879.58174451347,0.18987958174451347,96696599.99999999,146946137.16646436,3867863.9999999995,2900897.9999999995,182400988.2824998,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_coupled,2050,Daesan,19800108.505871844,0.0,15776840.347779384,15.776840347779384,1511910750.0,7623975000.647845,60476430.0,55793745.0,8485047414.200972,977342588.5531261,55551135.435049884,0.0
shaheen_ncc_elec_rising_coupled,2050,Yeosu,25771247.357066404,0.0,18935402.645529386,18.935402645529386,1720252799.9999998,9180763131.868807,68810112.0,64607529.0,10172618614.626389,1125273123.757582,70723655.06105852,0.0
shaheen_ncc_elec_rising_coupled,2050,Ulsan,22130929.276215024,0.0,16588756.489553513,16.588756489553514,1721089999.9999998,8087831661.112615,69230000.0,62292510.0,9104354222.72259,1148045071.6099744,62822419.83989251,0.0
shaheen_ncc_elec_rising_coupled,2050,Other,432184.00829651015,0.0,203824.96475440674,0.20382496475440673,94667999.99999999,150360429.7387739,3786719.9999999995,2840039.9999999995,185957282.85480934,42223613.11603545,1519858.0606000854,0.0
shaheen_ncc_elec_rising_decoupled,2025,Daesan,17217485.657279864,17217485.657279864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9752183.842566231,0.0
shaheen_ncc_elec_rising_decoupled,2025,Yeosu,22409780.310492523,22409780.310492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15277933.230763266,0.0
shaheen_ncc_elec_rising_decoupled,2025,Ulsan,19244286.3271435,19244286.3271435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13261121.675682966,0.0
shaheen_ncc_elec_rising_decoupled,2025,Other,375812.18112740014,375812.18112740014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476689.4581816963,0.0
shaheen_ncc_elec_rising_decoupled,2026,Daesan,19800108.505871844,19604967.307182096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11215011.418951167,0.0
shaheen_ncc_elec_rising_decoupled,2026,Yeosu,25771247.357066404,25465535.91311882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17569623.21537775,0.0
shaheen_ncc_elec_rising_decoupled,2026,Ulsan,22130929.276215024,21677050.786755353,189787.6579064445,0.1897876579064445,63369600.0,-44922292.03002514,3168480.0,1901088.0,50552242.972383544,100544103.00240868,15737963.503847908,0.0
shaheen_ncc_elec_rising_decoupled,2026,Other,432184.00829651015,422645.4522382944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_decoupled,2027,Daesan,19800108.505871844,19409826.10849234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11215011.418951167,0.0
shaheen_ncc_elec_rising_decoupled,2027,Yeosu,25771247.357066404,25159824.469171252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17569623.21537775,0.0
shaheen_ncc_elec_rising_decoupled,2027,Ulsan,22130929.276215024,21403210.221788395,199537.3913201637,0.1995373913201637,61051200.0,-43327755.47465952,3052560.0,1831536.0,52332251.527749166,100544103.00240868,15737963.503847908,0.0
shaheen_ncc_elec_rising_decoupled,2027,Other,432184.00829651015,413106.8961800786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
shaheen_ncc_elec_rising_decoupled,2028,Daesan,19800108.505871844,19214684.90980259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11215011.418951167,0.0
shaheen_ncc_elec_rising_decoupled,2028,Yeosu,25771247.357066404,24854113.02522368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17569623.21537775,0.0
shaheen_ncc_elec_rising_decoupled,2028,Ulsan,22130929.276215024,21129369.65682144,209287.12473388296,0.20928712473388295,58732800.0,-41728342.18352578,2936640.0,1761984.0,54117136.818882905,100544103.00240868,15737963.503847908,0.0
shaheen_ncc_elec_rising_decoupled,2028,Other,432184.00829651015,403568.34012186277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192.8769089505,0.0
