scenario,year,region,abatement_tco2,total_cost_usd,mac_usd_per_tco2,facilities_deployed,total_facilities
shaheen_ncc_h2_rising_coupled,2025,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_h2_rising_coupled,2025,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_h2_rising_coupled,2025,Ulsan,0.0,0.0,0.0,0,85
shaheen_ncc_h2_rising_coupled,2025,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2026,Daesan,5405239.607079938,3548508024.7058597,656.4941210113834,3,55
shaheen_ncc_h2_rising_coupled,2026,Yeosu,2838670.0521535464,1863570200.7298799,656.4941210113833,2,85
shaheen_ncc_h2_rising_coupled,2026,Ulsan,4160984.1039243587,2562144828.1620345,615.7545340645721,4,85
shaheen_ncc_h2_rising_coupled,2026,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2027,Daesan,5439569.919496927,3602111207.513857,662.2051487201021,3,55
shaheen_ncc_h2_rising_coupled,2027,Yeosu,2856699.304660972,1891720987.8916311,662.205148720102,2,85
shaheen_ncc_h2_rising_coupled,2027,Ulsan,4195956.107685254,2603121294.943684,620.3881137307046,4,85
shaheen_ncc_h2_rising_coupled,2027,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2028,Daesan,7112346.55983373,4747643937.0154295,667.5214568181024,4,55
shaheen_ncc_h2_rising_coupled,2028,Yeosu,2874728.5571683985,1918942994.4376497,667.521456818102,2,85
shaheen_ncc_h2_rising_coupled,2028,Ulsan,4230928.11144615,2642803308.066036,624.6391426307441,4,85
shaheen_ncc_h2_rising_coupled,2028,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2029,Daesan,7156952.612021791,4810076992.248213,672.0845104058051,4,55
shaheen_ncc_h2_rising_coupled,2029,Yeosu,4736328.849002904,3183213255.603006,672.0845104058048,3,85
shaheen_ncc_h2_rising_coupled,2029,Ulsan,4265900.115207044,2679700305.1718764,628.1676159315834,4,85
shaheen_ncc_h2_rising_coupled,2029,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2030,Daesan,7201558.664209853,4870323542.538513,676.287421880341,4,55
shaheen_ncc_h2_rising_coupled,2030,Yeosu,4765848.246890711,3223083223.9626594,676.2874218803405,3,85
shaheen_ncc_h2_rising_coupled,2030,Ulsan,4300872.118967941,2715365830.669044,631.3523758806009,4,85
shaheen_ncc_h2_rising_coupled,2030,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2031,Daesan,7237192.234635949,4974747911.30513,687.3864545834291,4,55
shaheen_ncc_h2_rising_coupled,2031,Yeosu,8252672.611014187,5672775366.9228115,687.3864545834289,4,85
shaheen_ncc_h2_rising_coupled,2031,Ulsan,5604980.385331596,3653352818.7822685,651.804746425733,6,85
shaheen_ncc_h2_rising_coupled,2031,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2032,Daesan,7272825.8050620435,5077707442.301955,698.1753143004967,4,55
shaheen_ncc_h2_rising_coupled,2032,Yeosu,8293306.075091693,5790181575.56736,698.1753143004966,4,85
shaheen_ncc_h2_rising_coupled,2032,Ulsan,5639201.239074374,3731449211.757331,661.6981826968488,6,85
shaheen_ncc_h2_rising_coupled,2032,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2033,Daesan,7308459.375488139,5178468325.553558,708.5581323639339,4,55
shaheen_ncc_h2_rising_coupled,2033,Yeosu,8333939.539169199,5905080635.10767,708.5581323639337,4,85
shaheen_ncc_h2_rising_coupled,2033,Ulsan,5673422.092817153,3807909814.8419485,671.1839437546803,6,85
shaheen_ncc_h2_rising_coupled,2033,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2034,Daesan,8441686.463772543,6055646401.0275345,717.3503099191508,8,55
shaheen_ncc_h2_rising_coupled,2034,Yeosu,9081841.657001775,6519523463.360962,717.8635908427938,6,85
shaheen_ncc_h2_rising_coupled,2034,Ulsan,5848159.897637095,3982827750.8179884,681.0394757549669,7,85
shaheen_ncc_h2_rising_coupled,2034,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2035,Daesan,8484830.400725752,6166818793.469217,726.8051925872008,8,55
shaheen_ncc_h2_rising_coupled,2035,Yeosu,10177399.147830697,7391981730.933536,726.3134346567442,9,85
shaheen_ncc_h2_rising_coupled,2035,Ulsan,7008083.8274408,4933082966.707479,703.913236224649,10,85
shaheen_ncc_h2_rising_coupled,2035,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2036,Daesan,9202026.934574284,6793886551.424677,738.3032672832516,9,55
shaheen_ncc_h2_rising_coupled,2036,Yeosu,10282996.541001007,7523279491.339468,731.6232638358067,9,85
shaheen_ncc_h2_rising_coupled,2036,Ulsan,7092856.872124853,5022923722.160237,708.1665135384986,10,85
shaheen_ncc_h2_rising_coupled,2036,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2037,Daesan,9296391.83590124,6909525786.182664,743.2481233739669,9,55
shaheen_ncc_h2_rising_coupled,2037,Yeosu,12228153.972073376,9168310327.777258,749.7705989567861,10,85
shaheen_ncc_h2_rising_coupled,2037,Ulsan,7177933.762847199,5110608867.206618,711.9888586404904,10,85
shaheen_ncc_h2_rising_coupled,2037,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2038,Daesan,9390419.719723454,7023325827.78194,747.9245909562791,9,55
shaheen_ncc_h2_rising_coupled,2038,Yeosu,12355167.126760786,9319192679.305458,754.2749186387344,10,85
shaheen_ncc_h2_rising_coupled,2038,Ulsan,7262706.8075312525,5196931496.166871,715.5639947874225,10,85
shaheen_ncc_h2_rising_coupled,2038,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_coupled,2039,Daesan,11452494.483170591,9061604819.387035,791.2341571264704,19,55
shaheen_ncc_h2_rising_coupled,2039,Yeosu,12771798.536571609,10034635922.4259,785.6869879126313,22,85
shaheen_ncc_h2_rising_coupled,2039,Ulsan,7844747.9769825535,6167729344.968528,786.2240269624209,21,85
shaheen_ncc_h2_rising_coupled,2039,Other,36679.58839297148,112851794.70255338,3076.6919599397133,3,18
shaheen_ncc_h2_rising_coupled,2040,Daesan,11748206.187673975,9210102729.266851,783.9582130359561,19,55
shaheen_ncc_h2_rising_coupled,2040,Yeosu,13051788.62315756,10196800002.889084,781.2569064133539,22,85
shaheen_ncc_h2_rising_coupled,2040,Ulsan,8173295.735032286,6277986426.597186,768.1095399116116,21,85
shaheen_ncc_h2_rising_coupled,2040,Other,64570.35441275804,116266087.27486295,1800.6109511440234,3,18
shaheen_ncc_h2_rising_coupled,2041,Daesan,12704849.237147568,10037771117.216835,790.0740048034185,20,55
shaheen_ncc_h2_rising_coupled,2041,Yeosu,13190783.701855585,10355322169.275055,785.042223671543,22,85
shaheen_ncc_h2_rising_coupled,2041,Ulsan,8336396.229206976,6386147940.885042,766.0561908646878,21,85
shaheen_ncc_h2_rising_coupled,2041,Other,78416.12754400923,119670663.19533557,1526.097589149288,3,18
shaheen_ncc_h2_rising_coupled,2042,Daesan,12857251.584124422,10190431534.169275,792.5824168169797,20,55
shaheen_ncc_h2_rising_coupled,2042,Yeosu,13330778.74514856,10511323628.063555,788.5003441294768,22,85
shaheen_ncc_h2_rising_coupled,2042,Ulsan,9640815.835480247,7461837808.409907,773.9840627334423,22,85
shaheen_ncc_h2_rising_coupled,2042,Other,92361.51055390252,123084955.76764514,1332.643381745173,3,18
shaheen_ncc_h2_rising_coupled,2043,Daesan,13635023.469208712,10875141379.495491,797.5887539947604,21,55
shaheen_ncc_h2_rising_coupled,2043,Yeosu,14425206.821600743,11481082581.952957,795.9041921507036,23,85
shaheen_ncc_h2_rising_coupled,2043,Ulsan,9811454.807120342,7579624664.595897,772.528112660238,22,85
shaheen_ncc_h2_rising_coupled,2043,Other,106306.89356379582,126489531.68811777,1189.8525810295655,3,18
shaheen_ncc_h2_rising_coupled,2044,Daesan,14807868.329216309,11907673652.781921,804.1450253368185,22,55
shaheen_ncc_h2_rising_coupled,2044,Yeosu,16021729.712559588,12895124221.953743,804.8521884528567,24,85
shaheen_ncc_h2_rising_coupled,2044,Ulsan,9980874.928963006,7695941325.296464,771.0688071006675,22,85
shaheen_ncc_h2_rising_coupled,2044,Other,120152.666695047,129903824.2604273,1081.1563973867446,3,18
shaheen_ncc_h2_rising_coupled,2045,Daesan,14969363.665643487,12068739219.684362,806.2292752886743,22,55
shaheen_ncc_h2_rising_coupled,2045,Yeosu,16175041.852220267,13067450883.54211,807.8774078565,24,85
shaheen_ncc_h2_rising_coupled,2045,Ulsan,10994565.20252807,8542376388.248036,776.9635479794888,23,85
shaheen_ncc_h2_rising_coupled,2045,Other,134098.0497049403,133308400.18089996,994.1114018751367,3,18
shaheen_ncc_h2_rising_coupled,2046,Daesan,15130859.002070665,12227140190.737564,808.0929304188397,22,55
shaheen_ncc_h2_rising_coupled,2046,Yeosu,16328353.991880944,13236843719.800724,810.6661410196378,24,85
shaheen_ncc_h2_rising_coupled,2046,Ulsan,12078062.396923702,9458116171.89733,783.0822412629963,24,85
shaheen_ncc_h2_rising_coupled,2046,Other,148043.4327148336,136722692.7532095,923.5309547068496,3,18
shaheen_ncc_h2_rising_coupled,2047,Daesan,15292354.338497845,12381445062.206701,809.6493704070763,22,55
shaheen_ncc_h2_rising_coupled,2047,Yeosu,16481666.131541621,13401757317.566183,813.131221722706,24,85
shaheen_ncc_h2_rising_coupled,2047,Ulsan,14571702.160780866,11622347276.53686,797.5970925221027,27,85
shaheen_ncc_h2_rising_coupled,2047,Other,161988.81572472685,140127268.67368215,865.0428614269593,3,18
shaheen_ncc_h2_rising_coupled,2048,Daesan,15453849.674925026,12533075597.1656,811.0002271797305,22,55
shaheen_ncc_h2_rising_coupled,2048,Yeosu,18607467.705478083,15310358123.10764,822.8071850206803,25,85
shaheen_ncc_h2_rising_coupled,2048,Ulsan,14764494.96126357,11771160001.549145,797.261269852589,27,85
shaheen_ncc_h2_rising_coupled,2048,Other,175934.19873462015,143541561.2459917,815.8820870438633,3,18
shaheen_ncc_h2_rising_coupled,2049,Daesan,15615345.011352204,12680734542.079006,812.0688036582116,22,55
shaheen_ncc_h2_rising_coupled,2049,Yeosu,18771435.17550373,15486966883.887894,825.0283869662779,25,85
shaheen_ncc_h2_rising_coupled,2049,Ulsan,14957287.76174627,11916330976.331041,796.6906277491986,27,85
shaheen_ncc_h2_rising_coupled,2049,Other,189879.58174451347,146946137.16646436,773.8911989188133,3,18
shaheen_ncc_h2_rising_coupled,2050,Daesan,15776840.347779384,12825593714.320595,812.938042827176,22,55
shaheen_ncc_h2_rising_coupled,2050,Yeosu,18935402.645529386,15660067432.620958,827.0258481310019,25,85
shaheen_ncc_h2_rising_coupled,2050,Ulsan,16588756.489553513,13400788968.10128,807.8235988659065,30,85
shaheen_ncc_h2_rising_coupled,2050,Other,203824.96475440674,150360429.7387739,737.6938831803384,3,18
shaheen_ncc_h2_rising_decoupled,2025,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_h2_rising_decoupled,2025,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_h2_rising_decoupled,2025,Ulsan,0.0,0.0,0.0,0,85
shaheen_ncc_h2_rising_decoupled,2025,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2026,Daesan,7023134.455457606,3527251809.357283,502.23327372243193,4,55
shaheen_ncc_h2_rising_decoupled,2026,Yeosu,3324038.506666847,1669442741.182714,502.23327372243176,2,85
shaheen_ncc_h2_rising_decoupled,2026,Ulsan,1160524.5669330454,442614083.7135992,381.3913951716759,3,85
shaheen_ncc_h2_rising_decoupled,2026,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2027,Daesan,7067740.507645668,3465350359.810758,490.30526178232583,4,55
shaheen_ncc_h2_rising_decoupled,2027,Yeosu,4677290.053227291,2293299923.9794755,490.3052617823258,3,85
shaheen_ncc_h2_rising_decoupled,2027,Ulsan,1176439.7442094078,435652608.3944714,370.3144258248765,3,85
shaheen_ncc_h2_rising_decoupled,2027,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2028,Daesan,7112346.55983373,3404534478.2912974,478.67949763838385,4,55
shaheen_ncc_h2_rising_decoupled,2028,Yeosu,4706809.451115098,2253053183.539372,478.6794976383838,3,85
shaheen_ncc_h2_rising_decoupled,2028,Ulsan,2532901.9170565256,1070538419.3105943,422.6529310517726,4,85
shaheen_ncc_h2_rising_decoupled,2028,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2029,Daesan,7156952.612021791,3343477143.6947727,467.1649129098066,4,55
shaheen_ncc_h2_rising_decoupled,2029,Yeosu,4736328.849002904,2212646654.2566457,467.16491290980645,3,85
shaheen_ncc_h2_rising_decoupled,2029,Ulsan,2557224.517781947,1052185428.7517029,411.4560225100353,4,85
shaheen_ncc_h2_rising_decoupled,2029,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2030,Daesan,7201558.664209853,3283572260.550313,455.9529976293796,4,55
shaheen_ncc_h2_rising_decoupled,2030,Yeosu,4765848.246890711,2173002794.416542,455.95299762937935,3,85
shaheen_ncc_h2_rising_decoupled,2030,Ulsan,5296270.803445114,2272000224.510943,428.9811281993085,5,85
shaheen_ncc_h2_rising_decoupled,2030,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2031,Daesan,7237192.234635949,3259784369.178788,450.42113895745706,4,55
shaheen_ncc_h2_rising_decoupled,2031,Yeosu,8252672.611014187,3717178196.8960214,450.42113895745706,4,85
shaheen_ncc_h2_rising_decoupled,2031,Ulsan,5329133.4771213895,2256979704.352523,423.5172029452833,5,85
shaheen_ncc_h2_rising_decoupled,2031,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2032,Daesan,7272825.8050620435,3236117233.209328,444.96009115974164,4,55
shaheen_ncc_h2_rising_decoupled,2032,Yeosu,8293306.075091693,3690190227.1884384,444.9600911597416,4,85
shaheen_ncc_h2_rising_decoupled,2032,Ulsan,5361996.150797663,2242049032.270382,418.13700890793245,5,85
shaheen_ncc_h2_rising_decoupled,2032,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2033,Daesan,7308459.375488139,3212596875.537803,439.57237914088165,4,55
shaheen_ncc_h2_rising_decoupled,2033,Yeosu,8333939.539169199,3663369630.848867,439.5723791408816,4,85
shaheen_ncc_h2_rising_decoupled,2033,Ulsan,5673422.092817153,2349665484.798848,414.1531242270246,6,85
shaheen_ncc_h2_rising_decoupled,2033,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2034,Daesan,7874934.76109464,3416664192.9516087,433.86571401598275,6,55
shaheen_ncc_h2_rising_decoupled,2034,Yeosu,9284810.586335458,4026767107.1562653,433.6940500522968,7,85
shaheen_ncc_h2_rising_decoupled,2034,Ulsan,6051128.82697078,2481208819.0912585,410.0406535772536,8,85
shaheen_ncc_h2_rising_decoupled,2034,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2035,Daesan,9955010.98526677,4340232748.9737,435.98472722904705,9,55
shaheen_ncc_h2_rising_decoupled,2035,Yeosu,10177399.147830697,4354555109.6620035,427.8652184522185,9,85
shaheen_ncc_h2_rising_decoupled,2035,Ulsan,6317209.492600096,2561458384.225012,405.4730790906133,9,85
shaheen_ncc_h2_rising_decoupled,2035,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2036,Daesan,10059137.224327434,4308260856.599633,428.29327809350855,9,55
shaheen_ncc_h2_rising_decoupled,2036,Yeosu,10282996.541001007,4322556762.116348,420.359643697358,9,85
shaheen_ncc_h2_rising_decoupled,2036,Ulsan,6393745.7059314195,2544160201.1008806,397.91388618109823,9,85
shaheen_ncc_h2_rising_decoupled,2036,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2037,Daesan,10163636.675714478,4276296746.0419936,420.7447474249054,9,55
shaheen_ncc_h2_rising_decoupled,2037,Yeosu,10388972.419451501,4290565976.7469783,412.9923349025027,9,85
shaheen_ncc_h2_rising_decoupled,2037,Ulsan,7177933.762847199,2854373793.8290567,397.65953380668157,10,85
shaheen_ncc_h2_rising_decoupled,2037,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2038,Daesan,10267762.914775139,4244496535.3739266,413.38084747420174,9,55
shaheen_ncc_h2_rising_decoupled,2038,Yeosu,12355167.126760786,5103837508.8052,413.0933605706147,10,85
shaheen_ncc_h2_rising_decoupled,2038,Ulsan,7262706.8075312525,2834703477.9155197,390.3095020958302,10,85
shaheen_ncc_h2_rising_decoupled,2038,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2039,Daesan,10371889.1538358,4212801006.626287,406.1748967947928,9,55
shaheen_ncc_h2_rising_decoupled,2039,Yeosu,12482180.281448195,5065703211.576474,405.8348058876735,10,85
shaheen_ncc_h2_rising_decoupled,2039,Ulsan,7347479.852215304,2815098728.1290455,383.13799898073603,10,85
shaheen_ncc_h2_rising_decoupled,2039,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2040,Daesan,11136758.623588178,4470015852.193373,401.374942501283,10,55
shaheen_ncc_h2_rising_decoupled,2040,Yeosu,12609648.680417636,5027767185.497962,398.72381165590417,10,85
shaheen_ncc_h2_rising_decoupled,2040,Ulsan,8340382.4888057355,3192555017.2241163,382.7828066049834,11,85
shaheen_ncc_h2_rising_decoupled,2040,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2041,Daesan,11192336.633160844,4436481652.789196,396.38565191514283,10,55
shaheen_ncc_h2_rising_decoupled,2041,Yeosu,12672927.635620326,4990067272.387238,393.7580499048576,10,85
shaheen_ncc_h2_rising_decoupled,2041,Ulsan,9521486.254130812,3659393376.3624415,384.3300592672542,12,85
shaheen_ncc_h2_rising_decoupled,2041,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2042,Daesan,12062704.289706431,4749790962.498271,393.75838521975953,11,55
shaheen_ncc_h2_rising_decoupled,2042,Yeosu,12736661.835105047,4952451652.086725,388.8343520620668,10,85
shaheen_ncc_h2_rising_decoupled,2042,Ulsan,10908152.794633197,4200758124.2768826,385.1026111720449,14,85
shaheen_ncc_h2_rising_decoupled,2042,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2043,Daesan,13761101.235604942,5401977831.788448,392.5541814787017,13,55
shaheen_ncc_h2_rising_decoupled,2043,Yeosu,12800396.034589767,4914963232.118001,383.96962241141455,10,85
shaheen_ncc_h2_rising_decoupled,2043,Ulsan,10969621.190759135,4170406461.9737782,380.1778009879639,14,85
shaheen_ncc_h2_rising_decoupled,2043,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2044,Daesan,13830221.304466128,5360961766.469206,387.626607590004,13,55
shaheen_ncc_h2_rising_decoupled,2044,Yeosu,15275635.83521248,5877928287.904157,384.79107196014115,12,85
shaheen_ncc_h2_rising_decoupled,2044,Ulsan,11030650.526912747,4140318685.1752357,375.34673726391964,14,85
shaheen_ncc_h2_rising_decoupled,2044,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2045,Daesan,13899838.640009768,5319964839.019234,382.73572642102954,13,55
shaheen_ncc_h2_rising_decoupled,2045,Yeosu,15352687.131064905,5833012414.774318,379.93429847024595,12,85
shaheen_ncc_h2_rising_decoupled,2045,Ulsan,12356695.875926144,4627693288.142149,374.50895729804466,15,85
shaheen_ncc_h2_rising_decoupled,2045,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2046,Daesan,13969455.97555341,5279183941.08699,377.9090574697811,13,55
shaheen_ncc_h2_rising_decoupled,2046,Yeosu,17380917.200463172,6576208200.826692,378.3579499850242,13,85
shaheen_ncc_h2_rising_decoupled,2046,Ulsan,13000319.750294128,4826035254.736243,371.2243504339234,16,85
shaheen_ncc_h2_rising_decoupled,2046,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2047,Daesan,14039073.311097052,5238541852.002018,373.1401450736255,13,55
shaheen_ncc_h2_rising_decoupled,2047,Yeosu,17468623.826680567,6525534063.508024,373.55742090806837,13,85
shaheen_ncc_h2_rising_decoupled,2047,Ulsan,13924182.716812093,5130031984.704005,368.42607491138364,17,85
shaheen_ncc_h2_rising_decoupled,2047,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2048,Daesan,14873419.636767752,5548357569.265173,373.0384608761651,15,55
shaheen_ncc_h2_rising_decoupled,2048,Yeosu,17742360.271063626,6560329544.3701515,369.75517598239315,16,85
shaheen_ncc_h2_rising_decoupled,2048,Ulsan,15222104.4349228,5648371600.792534,371.06377931778917,22,85
shaheen_ncc_h2_rising_decoupled,2048,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_rising_decoupled,2049,Daesan,15257646.993101347,5725237194.037188,375.2372300018357,20,55
shaheen_ncc_h2_rising_decoupled,2049,Yeosu,18409948.455501936,6887983843.218984,374.1446566169208,22,85
shaheen_ncc_h2_rising_decoupled,2049,Ulsan,15895471.832941448,6044597235.106134,380.27164582679677,25,85
shaheen_ncc_h2_rising_decoupled,2049,Other,11587.734641283387,9083407.947904017,783.8812528156059,1,18
shaheen_ncc_h2_rising_decoupled,2050,Daesan,15776840.347779384,5981610498.575846,379.1386847251558,22,55
shaheen_ncc_h2_rising_decoupled,2050,Yeosu,18935402.645529386,7134980853.804808,376.8063973801668,25,85
shaheen_ncc_h2_rising_decoupled,2050,Ulsan,16588756.489553513,6410312995.800616,386.4251669398729,30,85
shaheen_ncc_h2_rising_decoupled,2050,Other,203824.96475440674,150360429.7387739,737.6938831803384,3,18
shaheen_ncc_h2_flat_coupled,2025,Daesan,0.0,0.0,0.0,0,55
shaheen_ncc_h2_flat_coupled,2025,Yeosu,0.0,0.0,0.0,0,85
shaheen_ncc_h2_flat_coupled,2025,Ulsan,0.0,0.0,0.0,0,85
shaheen_ncc_h2_flat_coupled,2025,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2026,Daesan,4155048.1333335573,2051548241.338345,493.74836957482046,2,55
shaheen_ncc_h2_flat_coupled,2026,Yeosu,2838670.0521535464,1401588710.0116832,493.7483695748202,2,85
shaheen_ncc_h2_flat_coupled,2026,Ulsan,4160984.1039243587,1902848100.894819,457.30722669672815,4,85
shaheen_ncc_h2_flat_coupled,2026,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2027,Daesan,5439569.919496927,2614907388.6556616,480.71951043098244,3,55
shaheen_ncc_h2_flat_coupled,2027,Yeosu,2856699.304660972,1373271091.18515,480.7195104309822,2,85
shaheen_ncc_h2_flat_coupled,2027,Ulsan,4195956.107685254,1863047307.2203944,444.01019920300485,4,85
shaheen_ncc_h2_flat_coupled,2027,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2028,Daesan,5473900.231913918,2561805410.6304493,468.0036723531457,3,55
shaheen_ncc_h2_flat_coupled,2028,Yeosu,2874728.5571683985,1345383521.7732701,468.0036723531456,2,85
shaheen_ncc_h2_flat_coupled,2028,Ulsan,5213995.908198037,2283927476.131421,438.03783438732097,5,85
shaheen_ncc_h2_flat_coupled,2028,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2029,Daesan,5508230.544330907,2508534296.148464,455.4156322905289,3,55
shaheen_ncc_h2_flat_coupled,2029,Yeosu,4736328.849002904,2156998197.50453,455.4156322905288,3,85
shaheen_ncc_h2_flat_coupled,2029,Ulsan,5255133.355821575,2235036985.176463,425.30547444633646,5,85
shaheen_ncc_h2_flat_coupled,2029,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2030,Daesan,7201558.664209853,3191302052.417017,443.1404646159559,4,55
shaheen_ncc_h2_flat_coupled,2030,Yeosu,4765848.246890711,2111940206.4162874,443.1404646159557,3,85
shaheen_ncc_h2_flat_coupled,2030,Ulsan,5296270.803445114,2186941750.5003576,412.9210593004039,5,85
shaheen_ncc_h2_flat_coupled,2030,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2031,Daesan,7237192.234635949,3159355801.1926565,436.54440821297055,4,55
shaheen_ncc_h2_flat_coupled,2031,Yeosu,8252672.611014187,3602658081.1505795,436.5444082129706,4,85
shaheen_ncc_h2_flat_coupled,2031,Ulsan,5604980.385331596,2284819895.4434395,407.6410153767679,6,85
shaheen_ncc_h2_flat_coupled,2031,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2032,Daesan,7272825.8050620435,3127507574.046444,430.026465348535,4,55
shaheen_ncc_h2_flat_coupled,2032,Yeosu,8293306.075091693,3566341097.525212,430.0264653485349,4,85
shaheen_ncc_h2_flat_coupled,2032,Ulsan,5639201.239074374,2261133690.1760283,400.96701541851235,6,85
shaheen_ncc_h2_flat_coupled,2032,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2033,Daesan,7308459.375488139,3095828968.269571,423.59528995299337,4,55
shaheen_ncc_h2_flat_coupled,2033,Yeosu,8333939.539169199,3530217535.5450916,423.59528995299326,4,85
shaheen_ncc_h2_flat_coupled,2033,Ulsan,5673422.092817153,2237573306.6657276,394.3957051069075,6,85
shaheen_ncc_h2_flat_coupled,2033,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2034,Daesan,7874934.76109464,3283228334.388962,416.92133763563817,6,55
shaheen_ncc_h2_flat_coupled,2034,Yeosu,9284810.586335458,3869733375.390428,416.7810790976771,7,85
shaheen_ncc_h2_flat_coupled,2034,Ulsan,6051128.82697078,2355771712.600135,389.3111153244846,8,85
shaheen_ncc_h2_flat_coupled,2034,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2035,Daesan,8484830.400725752,3480898312.018355,410.24960401337137,8,55
shaheen_ncc_h2_flat_coupled,2035,Yeosu,10177399.147830697,4172960897.0950346,410.02232854201236,9,85
shaheen_ncc_h2_flat_coupled,2035,Ulsan,7008083.8274408,2743439012.9554467,391.4677792827274,10,85
shaheen_ncc_h2_flat_coupled,2035,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2036,Daesan,9202026.934574284,3730107120.7516594,405.35711830365625,9,55
shaheen_ncc_h2_flat_coupled,2036,Yeosu,10282996.541001007,4129801882.935624,401.6146330954231,9,85
shaheen_ncc_h2_flat_coupled,2036,Ulsan,7092856.872124853,2714402937.597743,382.69529281853,10,85
shaheen_ncc_h2_flat_coupled,2036,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2037,Daesan,9296391.83590124,3691169259.92692,397.05396728999636,9,55
shaheen_ncc_h2_flat_coupled,2037,Yeosu,10388972.419451501,4086680615.5759954,393.3671638134695,9,85
shaheen_ncc_h2_flat_coupled,2037,Ulsan,7970196.585515085,3035863305.1709166,380.90193542882605,11,85
shaheen_ncc_h2_flat_coupled,2037,Other,0.0,0.0,0.0,0,18
shaheen_ncc_h2_flat_coupled,2038,Daesan,11157838.891897576,4540927575.653994,406.9719611161847,19,55
shaheen_ncc_h2_flat_coupled,2038,Yeosu,10632211.100441637,4246330041.9726954,399.3835338536791,21,85
shaheen_ncc_h2_flat_coupled,2038,Ulsan,8318861.677565941,3317016096.2730465,398.734373143657,22,85
